# ACTS Test Suite Generation: Mon Nov 13 18:26:33 PST 2017
#  * represents don't care value 

# Degree of interaction coverage: 5
# Number of parameters: 51
# Maximum number of values per parameter: 10
# Number of configurations: 10926
# Number of extended configurations: 0
# ****************************************************
any,posix,boundary,notBoundary,word_begin,word_end,wordC,notWordC,whitespace,notWhitespace,tab,property,notProperty,nameProperty,digit,notDigit,look_ahead,nlook_ahead,look_behind,nlook_behind,unicodeC,backref,zeroOrOne,zeroOrOne_nested,zeroOrMore,zeroOrMore_nested,oneOrMore,oneOrMore_nested,repeat_n,repeat_n_nested,repeat_nm,repeat_nm_nested,repeat_n_more,repeat_n_more_nested,join,list,nList,range,start,end,-w,-c,-i,-e,-f,-x,-t,-v,-BlockSize,syntax,fileType
true,alnum,true,false,true,true,true,false,false,false,false,binary,numeric,true,false,false,true,false,false,false,false,false,true,true,false,true,true,true,medium,true,large-large,false,small,false,true,true,false,true,false,false,false,false,false,true,false,true,3,false,64,off,m
false,blank,false,true,false,true,false,true,true,false,false,binary,numeric,true,false,false,false,true,true,false,false,true,false,false,true,false,true,false,large,false,large-large,false,small,true,false,true,false,false,true,false,true,false,false,true,true,true,3,false,64,off,m
false,blank,false,true,true,false,false,false,true,true,true,enum,numeric,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,small,true,medium-medium,true,small,false,false,true,true,true,true,true,false,true,false,true,false,true,3,true,off,off,s
true,alnum,true,true,true,true,true,true,true,false,false,numeric,numeric,true,true,false,false,true,false,false,true,false,false,false,false,true,true,false,small,false,medium-medium,false,small,false,false,false,false,false,false,true,false,true,false,true,false,false,off,false,512,-G,s
false,off,true,false,true,true,true,true,true,false,true,numeric,off,false,true,true,true,false,false,true,false,true,true,true,false,true,false,false,small,true,small-small,true,medium,true,true,false,false,true,true,false,true,false,false,true,true,false,off,false,off,-P,m
true,off,true,false,true,false,false,false,true,true,true,catalog,binary,false,true,false,false,true,true,true,true,false,true,false,false,false,false,true,small,false,small-medium,false,medium,true,true,false,false,true,true,true,true,true,false,false,true,true,4,false,128,-G,m
false,graph,true,true,true,true,false,false,true,false,true,off,enum,true,false,false,false,true,true,false,true,true,true,true,false,false,false,false,large,false,small-medium,true,medium,true,false,true,false,false,true,false,false,false,false,false,true,false,1,true,off,off,m
false,off,false,false,true,true,false,true,false,false,true,binary,catalog,true,false,false,true,true,false,false,false,true,false,true,true,true,true,true,large,true,medium-large,false,medium,false,true,true,false,true,false,false,false,false,false,false,false,true,1,false,256,-E,m
true,blank,true,true,false,true,true,false,true,true,true,catalog,catalog,false,true,false,true,true,true,false,true,false,true,true,true,true,true,true,small,false,small-small,true,medium,false,true,true,false,false,false,false,true,true,true,false,false,true,1,false,256,-P,s
false,off,false,true,true,false,true,true,false,false,false,off,off,false,true,true,false,true,true,true,true,true,false,true,false,false,true,true,large,false,medium-medium,false,large,true,true,false,false,true,false,true,false,false,true,false,true,false,2,false,128,-E,m
true,alnum,true,false,false,true,true,false,false,true,false,binary,binary,false,true,true,true,false,false,false,true,false,true,true,true,false,true,false,small,false,medium-large,true,large,false,false,false,false,false,true,true,false,false,false,true,false,false,off,true,off,-P,l
false,xdigit,false,false,true,true,false,false,false,true,false,enum,enum,true,true,false,true,true,true,true,true,false,false,false,false,true,true,false,medium,false,medium-medium,true,large,false,true,true,true,true,false,true,false,false,false,true,true,true,1,false,512,-G,l
true,punct,false,false,true,true,false,true,false,false,false,catalog,enum,true,true,true,false,true,false,true,false,true,true,false,false,true,true,false,medium,false,small-small,true,large,true,true,false,false,true,false,true,false,true,true,true,true,true,4,true,off,-E,s
false,alpha,true,false,false,false,true,true,false,true,true,enum,catalog,false,true,false,true,false,true,true,true,false,true,false,true,false,true,true,small,true,small-small,false,large,true,true,true,true,false,true,false,false,false,true,true,true,false,3,false,off,off,s
false,graph,false,true,false,true,false,false,true,true,false,numeric,catalog,true,false,false,true,false,false,false,true,false,true,false,false,false,false,false,large,true,small-medium,false,large,true,true,true,false,false,false,false,true,true,false,true,false,true,2,true,256,off,l
true,alnum,false,false,true,true,false,true,false,true,true,numeric,off,true,true,false,true,false,true,false,false,true,true,true,false,false,false,false,medium,false,small-small,false,small,false,false,true,true,true,true,false,true,false,false,true,true,true,3,true,512,-P,l
true,alnum,true,false,true,true,true,true,true,false,false,catalog,catalog,true,false,true,false,true,false,true,false,false,false,true,false,true,false,false,large,true,medium-medium,false,large,false,false,false,true,true,false,false,false,true,false,false,false,false,1,false,off,-G,m
true,alnum,false,true,true,true,false,true,true,false,false,catalog,off,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,medium,true,medium-large,true,large,false,true,false,true,true,true,false,true,false,true,false,true,true,3,false,256,-G,s
false,alnum,true,false,true,true,true,true,true,true,true,off,catalog,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,large,true,small-large,false,large,false,true,true,false,false,true,true,true,true,true,false,true,true,3,false,512,off,m
true,blank,false,true,false,true,true,true,false,false,true,off,catalog,true,true,true,false,false,false,false,false,true,false,true,true,false,true,false,large,true,small-large,true,medium,false,true,false,false,false,false,true,true,true,true,true,true,false,1,true,128,-P,m
true,graph,false,false,true,false,false,true,false,true,false,binary,numeric,false,false,false,false,false,false,false,true,false,false,true,true,true,false,true,large,false,large-large,false,small,true,false,false,false,false,false,false,true,true,false,true,true,true,off,true,256,-E,s
false,alpha,true,true,false,true,false,true,true,false,false,numeric,enum,false,true,true,true,false,true,true,true,false,false,false,true,true,true,false,large,false,medium-large,true,large,true,true,false,true,true,false,false,true,true,false,false,false,true,4,false,128,-G,s
true,alpha,true,true,false,true,false,false,false,false,true,catalog,enum,true,false,false,true,false,true,false,true,false,true,true,false,false,true,false,small,false,medium-medium,true,large,true,false,false,true,false,false,false,true,false,false,false,false,false,2,true,256,-G,s
false,print,false,false,true,true,false,false,false,false,true,off,catalog,true,false,true,true,false,true,false,true,false,false,false,false,false,false,true,small,false,small-medium,false,medium,false,true,true,true,true,false,false,false,true,false,false,true,false,2,false,512,-P,s
false,alpha,false,false,false,false,false,false,true,false,true,enum,numeric,true,true,false,false,true,true,true,true,false,false,true,false,false,true,false,medium,true,medium-large,true,medium,false,true,false,false,true,false,false,false,false,true,true,true,true,off,true,256,-E,m
false,off,false,true,true,true,true,true,false,false,false,numeric,binary,false,true,true,true,false,true,false,false,false,false,true,false,false,true,false,medium,false,small-small,true,small,false,false,false,false,true,false,false,true,true,false,true,false,false,3,false,256,off,m
true,off,false,false,true,false,true,true,false,true,false,enum,binary,false,true,false,true,true,false,true,false,true,false,true,false,true,false,true,medium,true,small-large,false,medium,true,true,true,true,false,true,false,false,false,false,true,false,false,1,false,512,-G,m
true,alpha,true,true,true,true,true,true,false,true,true,catalog,off,false,false,true,true,false,true,false,true,true,false,false,false,true,true,true,small,false,small-medium,true,medium,true,false,true,false,false,false,true,false,true,true,false,false,true,3,true,512,off,m
false,xdigit,false,true,true,false,true,false,false,true,true,numeric,enum,true,true,true,false,false,false,true,false,false,false,true,false,true,true,true,large,true,small-medium,true,medium,true,true,false,true,true,false,true,false,false,false,true,false,true,off,false,64,-E,l
true,alpha,true,false,false,true,false,false,true,true,false,off,off,true,true,false,false,true,false,false,true,true,true,true,false,false,true,false,medium,false,medium-medium,true,large,false,true,false,true,true,false,true,false,false,true,false,true,false,off,true,128,-E,l
false,alpha,false,true,false,true,true,false,true,false,true,off,enum,false,false,true,false,true,true,false,true,true,true,false,true,true,true,true,medium,true,large-large,false,large,true,false,true,true,true,false,true,true,true,false,true,true,false,off,false,128,-P,l
true,lower,true,false,false,false,true,false,false,false,true,binary,enum,true,false,false,false,true,true,true,false,false,false,false,false,true,false,true,medium,false,small-medium,false,medium,true,true,false,true,true,false,false,true,true,false,true,false,false,off,true,256,off,l
true,punct,false,false,false,false,true,false,false,true,false,binary,numeric,true,false,false,true,true,false,false,false,false,true,true,true,true,false,false,small,false,medium-medium,false,small,false,false,true,true,false,false,true,true,true,true,true,false,true,2,true,256,-G,l
true,alpha,false,true,true,true,false,false,false,false,true,catalog,catalog,true,true,true,false,false,false,true,false,true,true,false,false,true,false,true,small,true,medium-large,true,large,false,true,false,false,false,false,true,true,true,false,false,true,true,off,true,512,-P,l
false,punct,false,true,true,false,false,true,false,false,false,enum,enum,false,false,true,true,true,true,true,false,true,true,false,false,false,true,false,medium,false,large-large,false,medium,true,false,true,false,true,false,false,true,true,false,true,true,true,3,true,128,-G,m
true,upper,false,false,false,false,false,false,true,true,true,off,off,false,true,true,false,true,true,false,false,false,true,true,true,true,true,false,large,false,small-medium,false,large,true,true,false,false,false,false,false,false,true,true,false,true,true,1,false,256,-G,l
true,alpha,false,true,true,false,true,false,false,false,false,enum,binary,false,false,true,false,true,true,true,false,false,true,false,false,false,false,true,small,true,medium-large,false,small,false,false,false,true,false,true,true,true,true,false,false,true,true,3,false,64,off,s
